ID,APAAC1_A,APAAC1_C,APAAC1_D,APAAC1_E,APAAC1_F,APAAC1_G,APAAC1_H,APAAC1_I,APAAC1_K,APAAC1_L,APAAC1_M,APAAC1_N,APAAC1_P,APAAC1_Q,APAAC1_R,APAAC1_S,APAAC1_T,APAAC1_V,APAAC1_W,APAAC1_Y,APAAC1_HB_lam1,APAAC1_HL_lam1,APAAC1_SC_lam1
Seq_3993,34.9048,0.0,21.9401,55.8476,21.9401,27.9238,7.9782,37.8966,25.9293,45.8749,9.9728,22.9374,15.9565,8.9755,32.9102,18.9483,15.9565,36.8993,3.9891,18.9483,-0.0013,0.0021,0.002
Seq_3994,43.7308,0.9939,38.7614,49.6941,16.896,43.7308,33.792,32.7981,49.6941,29.8164,10.9327,33.792,29.8164,26.8348,17.8899,47.7063,63.6084,37.7675,6.9572,21.8654,0.0005,0.002,0.0036
Seq_3995,19.9148,7.9659,24.8935,28.8765,13.9404,15.9318,8.9617,39.8296,33.8552,37.8381,6.9702,27.8807,4.9787,6.9702,9.9574,18.9191,12.9446,20.9105,3.983,27.8807,0.003,-0.0007,0.002
Seq_3996,38.6995,3.9692,15.8767,19.8459,10.9152,35.7226,9.9229,23.8151,7.9384,21.8305,7.9384,2.9769,11.9075,6.9461,23.8151,10.9152,14.8844,18.8536,3.9692,3.9692,0.0026,-0.0005,0.0056
Seq_3997,34.5742,1.9757,11.854,14.8175,9.8783,19.7567,2.9635,14.8175,10.8662,22.7202,8.8905,6.9148,9.8783,2.9635,12.8418,18.7689,17.781,12.8418,0.9878,5.927,0.0003,0.0005,0.0114
Seq_3998,5.9707,0.0,4.9756,13.9317,8.9561,8.9561,3.9805,9.9512,12.9366,11.9415,5.9707,8.9561,4.9756,5.9707,1.9902,3.9805,1.9902,2.9854,2.9854,4.9756,0.0007,0.0015,0.0027
Seq_3999,15.6225,7.8112,3.9056,0.9764,4.882,8.7877,0.0,1.9528,2.9292,8.7877,0.9764,5.8584,6.8348,6.8348,1.9528,2.9292,3.9056,8.7877,0.0,0.9764,0.0055,-0.0001,0.0182
Seq_4000,33.5953,3.9524,11.8572,7.9048,7.9048,24.7024,0.9881,12.8453,6.9167,22.7262,1.9762,10.8691,10.8691,6.9167,14.8215,14.8215,17.7858,8.8929,0.9881,5.9286,0.0005,0.003,0.0084
Seq_4001,5.0119,3.0071,18.0428,32.0761,21.0499,11.0262,9.0214,28.0666,24.0571,45.107,8.019,20.0476,11.0262,18.0428,13.0309,26.0618,15.0357,18.0428,3.0071,22.0523,-0.0018,-0.0009,0.0003
Seq_4002,35.0452,4.0052,52.0671,52.0671,39.0503,35.0452,15.0194,46.0594,57.0736,63.0813,11.0142,33.0426,32.0413,24.031,42.0542,43.0555,44.0568,56.0723,9.0116,29.0374,-0.0032,0.0006,0.0013
Seq_4003,26.0979,8.0301,28.1054,24.0904,17.064,26.0979,11.0414,22.0828,20.0753,28.1054,9.0339,19.0716,12.0452,13.049,13.049,17.064,21.0791,19.0716,6.0226,16.0603,-0.002,-0.0018,0.0
Seq_4004,39.9226,0.0,42.9168,24.9516,23.9536,34.9323,4.9903,24.9516,20.9594,48.9052,0.9981,41.9187,17.9652,17.9652,13.9729,54.8936,32.9362,27.9458,5.9884,36.9284,-0.0006,-0.0008,0.0034
Seq_4005,21.641,0.9837,9.8368,11.8042,5.9021,18.6899,0.9837,11.8042,10.8205,16.7226,3.9347,7.8694,1.9674,3.9347,11.8042,4.9184,10.8205,14.7552,1.9674,1.9674,0.0032,0.0029,0.0102
Seq_4006,27.6542,6.9135,16.79,8.8888,9.8765,33.58,7.9012,11.8518,10.8641,18.7653,3.9506,13.8271,19.753,14.8147,10.8641,53.333,35.5553,24.6912,12.8394,15.8024,-0.0019,-0.0034,0.0176
Seq_4007,19.8432,4.9608,17.8588,17.8588,7.9373,15.8745,0.9922,21.8275,33.7334,33.7334,1.9843,11.9059,13.8902,3.9686,2.9765,13.8902,11.9059,15.8745,0.0,11.9059,-0.0,0.0041,0.0037
Seq_4008,22.724,0.0,5.928,4.94,3.952,10.868,0.988,5.928,10.868,12.844,5.928,5.928,6.916,5.928,0.988,19.76,17.784,20.748,0.988,3.952,-0.001,-0.0037,0.0167
Seq_4009,28.211,1.0075,40.3014,22.1658,11.0829,23.1733,9.0678,41.3089,58.437,37.2788,8.0603,35.2637,20.1507,22.1658,14.1055,39.2939,30.226,26.1959,2.0151,25.1884,-0.0052,-0.0024,0.0
Seq_4010,22.1742,1.0079,9.0713,5.0396,16.1267,11.0871,4.0317,11.0871,11.0871,9.0713,5.0396,5.0396,5.0396,4.0317,3.0238,10.0792,8.0634,9.0713,1.0079,2.0158,-0.0045,-0.0054,0.0019
Seq_4011,31.7288,1.983,17.8474,34.7034,7.9322,34.7034,1.983,28.7542,32.7203,39.661,10.9068,16.8559,10.9068,6.9407,10.9068,12.8898,25.7796,31.7288,0.9915,0.9915,-0.002,0.0,0.0104
Seq_4012,24.7404,5.9377,8.9065,15.8338,17.8131,17.8131,8.9065,20.7819,26.7196,35.6261,4.9481,10.8858,10.8858,5.9377,6.9273,17.8131,22.7611,26.7196,1.9792,4.9481,0.005,0.0003,0.005
Seq_4013,23.8735,2.9842,27.8524,20.8893,37.7997,34.8155,13.9262,24.8682,32.826,39.7891,11.9367,27.8524,26.8577,13.9262,20.8893,28.8471,23.8735,22.8788,7.9578,22.8788,-0.0017,0.0004,0.0066
Seq_4014,48.3799,13.8228,72.0762,75.0382,54.304,78.0002,39.4938,47.3926,68.1268,80.9623,27.6457,49.3672,45.4179,31.595,36.5318,70.1015,68.1268,68.1268,16.7849,54.304,0.0032,0.0073,0.0021
Seq_4015,30.9507,3.9936,24.9602,27.9554,17.9713,30.9507,12.9793,27.9554,16.9729,34.9443,6.9889,17.9713,20.9666,14.9761,19.9682,29.9522,21.965,32.9475,8.9857,23.9618,0.0023,-0.0027,0.002
Seq_4016,14.0143,0.0,16.0163,4.0041,26.0265,35.0357,4.0041,9.0092,19.0194,23.0235,3.0031,16.0163,12.0122,11.0112,7.0071,12.0122,10.0102,10.0102,10.0102,14.0143,-0.0,0.0015,-0.0025
Seq_4017,21.9296,1.9936,6.9776,1.9936,8.9712,26.9135,1.9936,8.9712,5.9808,12.9584,3.9872,20.9328,6.9776,13.9552,2.9904,26.9135,18.9392,14.952,8.9712,15.9488,-0.0017,-0.0024,0.0074
Seq_4018,54.9491,0.0,25.5121,17.6622,9.8123,33.362,4.9062,23.5496,27.4746,44.1555,3.9249,13.7373,36.3057,34.3432,8.8311,42.1931,28.4558,39.2494,0.9812,3.9249,0.0023,0.0007,0.0158
Seq_4019,44.4918,2.9661,46.4692,63.2773,24.7177,49.4354,5.9322,41.5257,60.3111,49.4354,10.8758,27.6838,27.6838,23.729,27.6838,26.6951,48.4467,51.4128,1.9774,11.8645,0.0006,0.0058,0.0049
Seq_4020,84.9243,13.9875,94.9154,79.9287,43.9608,100.91,20.9813,61.9448,76.9314,76.9314,20.9813,63.943,78.9296,39.9644,40.9635,59.9465,84.9243,83.9252,26.9759,72.935,-0.0025,-0.0009,0.0043
Seq_4021,30.2145,7.7973,6.8226,0.9747,5.848,7.7973,0.0,9.7466,5.848,3.8986,0.9747,6.8226,13.6453,2.924,2.924,8.772,10.7213,9.7466,2.924,4.8733,0.0029,-0.0015,0.0239
Seq_4022,15.7528,0.0,8.8609,2.9536,5.9073,23.6292,4.9227,12.7991,13.7837,20.6755,5.9073,16.7373,4.9227,6.8918,6.8918,15.7528,11.8146,19.691,1.9691,8.8609,0.0024,0.0021,0.011000000000000001
Seq_4023,30.9438,2.9946,32.9402,21.9601,22.9583,27.9492,10.9801,38.9293,40.9256,36.9329,6.9873,29.9456,9.9819,7.9855,9.9819,45.9166,41.9238,34.9365,0.9982,13.9746,-0.0023,-0.0017,0.0057
Seq_4024,12.9413,0.9955,16.9233,18.9142,12.9413,8.9594,8.9594,22.8962,33.8465,34.842,5.9729,17.9187,3.9819,11.9458,2.9865,23.8916,9.9549,19.9097,2.9865,9.9549,0.002,0.0006,0.0019
Seq_4025,8.0511,2.0128,13.083,21.1341,2.0128,10.0638,7.0447,14.0894,13.083,27.1724,5.0319,5.0319,2.0128,7.0447,3.0192,5.0319,2.0128,2.0128,2.0128,6.0383,-0.0028,-0.0026,-0.001
Seq_4026,13.0766,1.0059,12.0707,22.1297,5.0295,11.0648,4.0236,9.0531,11.0648,23.1356,2.0118,6.0354,4.0236,6.0354,9.0531,5.0295,3.0177,6.0354,2.0118,7.0413,-0.0063,0.0023,-0.0019
Seq_4027,13.0195,6.009,8.012,8.012,10.015,12.018,2.003,8.012,5.0075,19.0284,2.003,9.0135,9.0135,9.0135,8.012,8.012,5.0075,9.0135,2.003,7.0105,0.0009,-0.001,-0.0015
Seq_4028,26.8617,4.9744,20.8924,16.9129,10.9437,44.7695,10.9437,25.8668,21.8873,27.8566,17.9078,12.9334,12.9334,5.9693,13.9283,15.9181,11.9385,34.8207,3.9795,6.9641,-0.0003,-0.0025,0.0079
Seq_4029,34.8754,3.9858,19.9288,20.9252,13.9502,42.8469,9.9644,25.9074,23.9146,22.9181,14.9466,9.9644,20.9252,2.9893,13.9502,8.968,12.9537,36.8683,3.9858,5.9786,-0.0023,-0.0035,0.0093
Seq_4030,19.9677,1.9968,12.979,23.9612,14.9757,29.9515,2.9951,18.9693,14.9757,31.9483,4.9919,6.9887,13.9774,13.9774,15.9741,15.9741,14.9757,15.9741,3.9935,12.979,0.0011,0.0027,-0.0022
Seq_4031,17.8626,0.9924,13.8931,25.8016,10.916,26.7939,3.9695,21.8321,17.8626,35.7252,5.9542,8.9313,11.9084,10.916,11.9084,19.8473,12.9008,19.8473,0.9924,14.8855,0.0038,0.0034,0.0004
Seq_4032,21.9729,0.9988,19.9754,24.9692,17.9778,24.9692,8.9889,42.947,34.9569,23.9704,6.9914,18.9766,11.9852,2.9963,9.9877,28.9643,14.9815,24.9692,0.9988,9.9877,-0.0017,-0.0014,0.0044
Seq_4033,15.9417,0.9964,18.9308,23.9125,12.9526,28.8943,2.9891,22.9162,11.9563,28.8943,6.9745,6.9745,12.9526,5.9781,23.9125,16.9381,8.9672,20.9235,1.9927,16.9381,0.0017,0.004,-0.002
Seq_4034,23.7389,0.0,22.7498,15.8259,10.8803,24.728,9.8912,15.8259,20.7715,14.8368,4.9456,46.4887,28.6845,16.8151,2.9674,17.8042,24.728,21.7607,1.9782,6.9238,0.002,0.0018,0.0071
Seq_4035,78.2437,0.0,75.2343,66.2062,44.1375,95.2968,37.1156,56.175,30.0937,62.1937,20.0625,59.1844,47.1469,38.1187,42.1312,55.1719,70.2187,58.1812,29.0906,59.1844,-0.0033,-0.0022,0.0023
Seq_4036,35.9609,1.9978,19.9783,16.9816,11.987,17.9805,4.9946,17.9805,23.974,26.9707,11.987,10.9881,16.9816,14.9837,12.9859,22.975,15.9826,24.9729,2.9967,9.9892,-0.0044,-0.0007,0.0062
Seq_4037,2.9871,9.9571,1.9914,3.9828,1.9914,10.9528,0.9957,5.9742,8.9614,6.9699,2.9871,1.9914,2.9871,0.0,2.9871,4.9785,0.9957,3.9828,2.9871,4.9785,0.0069,0.0071,-0.0097
Seq_4038,11.768,2.942,13.7293,13.7293,5.884,8.826,1.9613,17.652,22.5554,14.71,3.9227,7.8453,2.942,3.9227,7.8453,11.768,1.9613,9.8067,2.942,8.826,0.0067,0.0105,0.0022
Seq_4039,11.8916,0.0,11.8916,16.8464,8.9187,11.8916,5.9458,12.8826,8.9187,21.8013,2.9729,7.9277,5.9458,6.9368,6.9368,13.8735,11.8916,10.9006,0.991,8.9187,0.0042,-0.0017,0.0065
Seq_4040,23.11,4.0191,15.0717,21.1004,16.0765,20.0956,2.0096,23.11,26.1243,28.1339,4.0191,20.0956,11.0526,9.043,14.067,20.0956,22.1052,22.1052,3.0143,13.0622,-0.0054,-0.002,0.0027
Seq_4041,103.5565,16.0864,92.4971,49.2647,47.2539,94.5079,14.0756,56.3026,91.4917,51.2756,29.1567,90.4863,60.3242,27.1459,24.1297,51.2756,87.4701,79.4268,31.1675,57.308,-0.0035,-0.0057,0.0038
Seq_4042,30.844,9.9497,28.854,25.8691,18.9044,32.8339,14.9245,20.8943,12.9346,44.7735,11.9396,21.8893,17.9094,22.8842,28.854,36.8138,9.9497,23.8792,9.9497,19.8993,0.0014,0.0013,0.0023
Seq_4043,8.9875,3.9944,10.9847,7.9889,6.9903,9.9861,4.993,12.9819,15.9777,14.9791,2.9958,12.9819,4.993,7.9889,7.9889,5.9916,5.9916,12.9819,0.0,8.9875,-0.0013,-0.0031,0.0058
Seq_4044,23.986,5.9965,32.9808,17.9895,12.9924,31.9814,5.9965,27.9837,23.986,30.982,12.9924,16.9901,13.9919,8.9948,9.9942,17.9895,11.993,21.9872,4.9971,7.9953,-0.0007,-0.0003,0.0016
Seq_4045,40.6618,0.9918,23.802,85.2906,27.769,47.6041,16.8598,32.7278,64.4638,56.5298,8.9258,14.8763,32.7278,12.8928,46.6123,30.7443,29.7525,48.5958,17.8515,29.7525,0.0013,0.0059,0.0011
Seq_4046,38.7335,1.9863,17.877,8.9385,9.9317,24.8292,8.9385,6.9522,4.9658,22.8428,5.959,3.9727,23.836,8.9385,11.918,11.918,16.8838,19.8633,4.9658,8.9385,0.0003,-0.0017,0.0082
Seq_4047,35.5877,6.9198,8.8969,6.9198,6.9198,30.645,1.9771,9.8855,8.8969,14.8282,3.9542,10.874,11.8626,11.8626,10.874,17.7939,19.771,24.7137,3.9542,8.8969,0.0004,-0.0013,0.0123
Seq_4048,27.8861,0.0,25.8943,28.8821,23.9024,22.9065,12.9471,17.9268,44.817,51.7885,8.9634,20.9146,12.9471,20.9146,12.9471,32.8658,19.9187,36.8495,4.9797,13.9431,-0.0009,-0.0005,0.0055
Seq_4049,23.1789,5.0389,20.1556,23.1789,9.07,25.1945,10.0778,20.1556,19.1478,22.1711,6.0467,14.1089,9.07,6.0467,13.1011,15.1167,10.0778,22.1711,6.0467,16.1245,-0.0068,-0.0068,0.0059
Seq_4050,25.8427,9.9395,22.8608,25.8427,21.8669,23.8548,14.9092,26.8366,24.8487,24.8487,9.9395,13.9153,24.8487,17.8911,16.8971,29.8185,28.8245,26.8366,4.9697,26.8366,0.003,-0.0005,0.0035
Seq_4051,54.7107,2.9842,38.7949,25.8632,9.9474,50.7317,12.9316,13.9264,9.9474,36.8054,5.9684,11.9369,31.8317,8.9527,41.7791,25.8632,25.8632,53.716,14.9211,19.8948,-0.0034,-0.0018,0.0105
Seq_4052,14.1474,0.0,24.2527,29.3053,10.1053,17.179,5.0526,30.3159,29.3053,32.3369,9.0948,7.0737,13.1369,6.0632,17.179,18.1895,13.1369,18.1895,0.0,15.1579,-0.0074,-0.0027,-0.0004
Seq_4053,18.8368,1.9828,11.8969,15.8626,17.8454,15.8626,6.9399,8.9227,18.8368,22.8025,4.9571,20.8197,17.8454,8.9227,4.9571,9.9141,13.8798,19.8282,7.9313,15.8626,0.0036,0.0037,0.0013
Seq_4054,17.0628,2.0074,14.0517,29.1072,11.0407,19.0702,9.0333,17.0628,16.0591,27.0998,10.037,14.0517,6.0222,14.0517,18.0665,25.0924,22.0813,25.0924,1.0037,8.0296,-0.0044,-0.0003,0.001
Seq_4055,38.7124,1.9853,6.9484,7.941,2.9779,13.8968,1.9853,2.9779,9.9263,13.8968,4.9631,8.9336,2.9779,4.9631,4.9631,4.9631,5.9558,7.941,0.9926,4.9631,-0.0027,-0.0034,0.0135
Seq_4056,11.8511,1.9752,5.9256,15.8015,4.938,14.8139,4.938,18.7643,9.8759,19.7519,1.9752,12.8387,6.9131,7.9007,3.9504,9.8759,9.8759,13.8263,0.9876,5.9256,0.0017,-0.0008,0.0115
Seq_4057,224.4352,7.9446,128.1068,85.4045,40.7161,185.7052,20.8546,55.6123,144.9891,111.2245,27.8061,100.3007,61.5707,45.6815,37.7369,141.0168,258.1997,171.8021,28.7992,67.5292,-0.0025,-0.0007,0.0101
Seq_4058,46.7363,8.9495,39.7756,22.871,20.8822,37.7868,13.9215,20.8822,44.7475,41.7644,3.9776,19.8878,27.8429,19.8878,17.899,35.798,30.8261,28.8373,6.9607,28.8373,-0.0004,0.0,0.006
Seq_4059,45.8014,2.987,30.8661,28.8748,14.9352,41.8186,15.9309,38.8316,22.9007,35.8445,14.9352,15.9309,15.9309,22.9007,23.8964,25.8877,19.9136,38.8316,1.9914,13.9395,-0.0006,-0.0005,0.0054
Seq_4060,39.2208,7.0396,27.1529,21.1189,17.0962,38.2151,18.1019,23.1302,21.1189,44.2491,11.0623,6.034,16.0906,19.1076,25.1415,34.1925,10.0566,16.0906,8.0453,18.1019,-0.0052,-0.0036,0.0031
Seq_4061,12.891,3.9665,18.8407,15.8658,15.8658,11.8994,8.9245,17.849,15.8658,26.7736,3.9665,5.9497,3.9665,21.8155,11.8994,9.9161,7.9329,10.9078,2.9748,6.9413,0.0034,0.0057,-0.0006
Seq_4062,30.77,1.9852,3.9703,13.8961,4.9629,16.8739,1.9852,5.9555,10.9184,7.9406,5.9555,7.9406,2.9777,3.9703,3.9703,5.9555,6.9481,10.9184,0.9926,3.9703,-0.0025,-0.0052,0.0151
Seq_4063,23.1299,4.0226,23.1299,21.1186,15.0847,19.1073,7.0395,22.1243,27.1525,28.1581,7.0395,25.1412,16.0904,14.0791,13.0734,18.1017,16.0904,21.1186,8.0452,20.113,-0.0024,-0.0029,-0.0004
Seq_4064,72.3397,14.8643,38.6473,34.6834,34.6834,45.5839,17.8372,15.8553,20.8101,75.3126,12.8824,26.7558,36.6654,47.5659,34.6834,35.6744,30.7196,34.6834,14.8643,16.8462,0.003,0.0024,0.0036
Seq_4065,71.3409,14.8627,38.643,35.6704,33.6887,45.5789,17.8352,15.8535,20.8078,76.2951,12.881,26.7528,36.6613,47.5606,34.6796,35.6704,30.7162,34.6796,14.8627,16.8444,0.0031,0.0027,0.0034
Seq_4066,29.992,2.9992,13.9963,23.9936,16.9955,23.9936,8.9976,18.9949,12.9965,37.9899,7.9979,16.9955,9.9973,21.9941,17.9952,15.9957,18.9949,15.9957,2.9992,15.9957,0.0016,-0.0011,-0.0002
Seq_4067,21.3067,2.0292,26.3798,25.3652,14.2045,28.409,11.1607,39.5697,26.3798,28.409,11.1607,24.3506,11.1607,17.2483,5.073,15.2191,17.2483,27.3944,2.0292,17.2483,-0.0074,-0.0074,0.0001
Seq_4068,44.2213,8.0402,22.1106,24.1207,9.0453,37.1861,12.0603,22.1106,8.0402,37.1861,8.0402,7.0352,21.1056,9.0453,23.1157,18.0905,19.0956,23.1157,7.0352,9.0453,-0.0054,-0.0039,0.0042
Seq_4069,24.9414,5.9859,15.9625,26.9368,8.9789,25.9391,10.9742,24.9414,25.9391,31.925,10.9742,15.9625,6.9836,11.9719,3.9906,14.9649,12.9695,20.9508,1.9953,7.9813,-0.002,0.0001,0.0042
Seq_4070,35.8273,4.976,15.9232,18.9088,4.976,26.8705,6.9664,27.8657,11.9424,26.8705,7.9616,6.9664,10.9472,8.9568,23.8849,14.928,14.928,20.8993,0.9952,6.9664,-0.0023,-0.0022,0.0093
Seq_4071,25.7819,0.9916,12.8909,19.8322,12.8909,19.8322,2.9748,19.8322,16.8574,17.849,9.9161,5.9497,5.9497,4.958,1.9832,20.8238,9.9161,16.8574,0.9916,7.9329,0.0022,-0.002,0.0082
Seq_4072,53.9346,2.9419,16.6707,26.477,7.845,32.3608,4.9031,21.5738,26.477,28.4382,14.7094,5.8838,18.632,9.8063,15.6901,14.7094,29.4189,41.1864,0.9806,3.9225,0.004,0.0035,0.0119
Seq_4073,7.0155,4.0089,4.0089,6.0133,2.0044,3.0067,0.0,8.0178,5.0111,16.0355,2.0044,4.0089,5.0111,5.0111,3.0067,9.02,7.0155,5.0111,0.0,1.0022,-0.0066,-0.0055,0.01
Seq_4074,46.1251,4.0109,26.0707,22.0598,8.0218,45.1224,11.0299,20.0544,11.0299,33.0897,13.0354,5.0136,20.0544,13.0354,26.0707,13.0354,16.0435,37.1006,7.019,7.019,-0.0046,-0.0046,0.0064
Seq_4075,24.9769,0.9991,25.9759,25.9759,25.9759,25.9759,8.9917,23.9778,34.9676,31.9704,3.9963,19.9815,9.9907,10.9898,13.987,22.9787,23.9778,23.9778,1.9981,27.9741,-0.0001,0.001,0.0
Seq_4076,77.6324,15.9246,45.7832,64.6937,43.7926,79.623,15.9246,49.7644,57.7267,79.623,18.9105,38.8162,41.8021,35.8303,36.8256,42.7974,48.7691,73.6513,10.9482,18.9105,-0.0017,0.0015,0.0049
Seq_4077,47.7327,1.9889,23.8664,23.8664,10.9388,29.833,5.9666,18.8942,17.8998,36.794,9.9443,10.9388,19.8886,10.9388,18.8942,17.8998,9.9443,24.8608,1.9889,9.9443,-0.001,-0.0025,0.0091
Seq_4078,40.8536,2.9893,20.925,23.9143,6.975,28.8964,5.9786,21.9214,11.9571,38.8607,9.9643,8.9679,13.95,12.9536,21.9214,30.8893,18.9322,35.8714,2.9893,8.9679,-0.0003,-0.0032,0.006999999999999999
Seq_4079,14.983,4.9943,15.9819,18.9785,5.9932,16.9807,0.9989,21.9751,27.9683,16.9807,6.9921,11.9864,2.9966,1.9977,6.9921,7.9909,17.9796,21.9751,0.0,9.9887,-0.0009,0.0,0.002
Seq_4080,40.1308,4.0131,32.1046,22.0719,15.0491,31.1014,8.0262,17.0556,16.0523,38.1243,8.0262,13.0425,27.0883,12.0392,31.1014,12.0392,12.0392,28.0916,8.0262,21.0687,-0.0029,-0.0007,0.0003
Seq_4081,19.071,2.0075,11.0411,34.127,10.0373,18.0672,5.0187,21.0784,13.0486,17.0635,16.0598,8.0299,12.0448,5.0187,15.056,10.0373,14.0523,22.0822,4.0149,8.0299,-0.0019,-0.0036,0.0018
Seq_4082,33.0995,6.0181,21.0633,44.1327,8.0241,36.1086,10.0302,40.1207,41.1237,42.1267,13.0392,13.0392,17.0513,18.0543,18.0543,24.0724,29.0875,31.0935,0.0,12.0362,-0.0033,-0.0014,0.0017
Seq_4083,9.1007,0.0,6.0671,19.2126,16.179,20.2238,3.0336,16.179,18.2014,13.1455,4.0448,5.0559,7.0783,2.0224,7.0783,11.1231,7.0783,11.1231,3.0336,9.1007,-0.0024,-0.0011,-0.0078
Seq_4084,26.8559,0.9947,25.8612,28.8452,16.9093,20.8879,6.9626,22.8773,34.8132,24.8666,8.952,13.9253,18.8986,12.9306,12.9306,15.9146,12.9306,29.8399,0.9947,14.9199,-0.0003,0.0031,0.0025
Seq_4085,17.9545,1.9949,19.9494,43.8887,29.9241,33.914,13.9646,17.9545,35.9089,47.8786,12.9671,16.957,14.9621,5.9848,15.9595,31.919,16.957,27.9292,2.9924,18.9519,0.0002,0.0012,0.0011
Seq_4086,15.8494,3.9624,13.8683,17.8306,11.8871,22.7836,3.9624,19.8118,26.7459,29.7177,0.9906,5.9435,8.9153,1.9812,10.8965,13.8683,10.8965,22.7836,0.0,8.9153,0.002,0.0013,0.0061
Seq_4087,33.6132,0.0,13.8407,14.8294,9.8862,15.818,8.8976,17.7952,6.9204,20.7611,6.9204,8.8976,3.9545,12.8521,2.9659,11.8635,8.8976,21.7497,0.9886,5.9317,0.0049,0.001,0.0055
Seq_4088,35.0763,4.0087,24.0523,26.0567,15.0327,25.0545,11.024,32.0697,28.061,34.0741,5.0109,17.037,9.0196,14.0305,12.0262,17.037,17.037,29.0632,3.0065,8.0174,-0.0009,-0.002,0.0008
Seq_4089,30.8351,3.9787,11.9362,14.9202,7.9575,21.883,5.9681,17.9043,9.9468,20.8883,4.9734,7.9575,4.9734,8.9521,8.9521,11.9362,9.9468,22.8777,0.0,3.9787,-0.0018,-0.0031,0.0103
Seq_4090,26.8603,0.9948,12.9327,10.9431,8.9534,16.912,3.9793,25.8654,16.912,31.8344,6.9638,4.9741,10.9431,13.9275,5.9689,24.8706,16.912,10.9431,0.0,2.9845,-0.0008,-0.0035,0.0095
Seq_4091,3.9842,3.9842,13.9446,18.9248,7.9683,10.9565,7.9683,21.9129,9.9604,11.9525,2.9881,10.9565,2.9881,0.996,3.9842,4.9802,7.9683,12.9485,0.996,4.9802,0.002,0.0019,0.0001
Seq_4092,23.9623,2.9953,15.9749,15.9749,14.9764,14.9764,5.9906,20.967,22.9638,28.9544,3.9937,8.9859,4.9921,4.9921,6.989,12.9796,12.9796,12.9796,0.9984,11.9811,-0.0012,0.0003,0.0025
Seq_4093,26.4375,4.8958,14.6875,13.7083,3.9167,22.5208,6.8542,17.625,9.7917,37.2083,4.8958,6.8542,13.7083,19.5833,11.75,15.6667,16.6458,16.6458,2.9375,6.8542,0.0067,0.0031,0.011000000000000001
Seq_4094,14.9003,2.9801,10.9269,12.9136,11.9202,27.8139,13.9069,23.8405,14.9003,13.9069,4.9668,16.887,8.9402,7.9468,7.9468,16.887,11.9202,25.8272,0.0,7.9468,0.0016,-0.0018,0.0068
Seq_4095,37.21,5.0284,29.1646,18.1021,22.1248,32.1816,11.0624,17.0965,17.0965,46.261,10.0567,11.0624,31.1759,13.0738,22.1248,30.1702,25.1419,29.1646,6.034,16.0908,-0.005,-0.0026,0.0019
Seq_4096,18.9791,0.9989,24.9725,17.9802,6.9923,14.9835,7.9912,28.9681,21.9758,19.978,4.9945,12.9857,6.9923,5.9934,13.9846,24.9725,12.9857,22.9747,0.0,15.9824,-0.0032,0.0002,0.0041
Seq_4097,29.3184,0.0,21.2306,19.2086,15.1647,29.3184,10.1098,22.2415,22.2415,30.3294,11.1208,16.1757,13.1427,14.1537,5.0549,11.1208,25.2745,21.2306,3.0329,17.1866,-0.0054,-0.0066,0.0011
Seq_4098,20.0158,3.0024,28.0221,23.0181,18.0142,19.015,5.0039,46.0363,43.0339,37.0292,9.0071,26.0205,8.0063,9.0071,8.0063,29.0229,19.015,16.0126,4.0032,28.0221,0.0005,-0.0027,0.0014
Seq_4099,49.2759,1.971,28.58,33.5076,12.8117,29.5655,10.8407,34.4931,16.7538,39.4207,10.8407,17.7393,16.7538,20.6959,27.5945,19.7104,22.6669,47.3049,0.0,10.8407,0.0027,0.0036,0.0081
Seq_4100,43.3416,8.0636,31.2463,23.1827,12.0953,30.2383,13.1033,29.2304,9.0715,42.3337,10.0794,13.1033,16.1271,21.1668,36.286,18.143,20.1589,24.1907,4.0318,10.0794,-0.0041,-0.0041,0.0003
Seq_4101,11.9826,7.9884,3.9942,16.9754,1.9971,13.9797,4.9928,12.9812,12.9812,13.9797,3.9942,7.9884,5.9913,6.9899,5.9913,5.9913,10.9841,10.9841,1.9971,4.9928,-0.0038,0.0008,0.0044
Seq_4102,7.0806,1.0115,7.0806,10.1152,5.0576,10.1152,5.0576,20.2303,10.1152,8.0921,3.0345,8.0921,4.0461,2.023,6.0691,8.0921,8.0921,10.1152,2.023,0.0,-0.0021,-0.0065,-0.0029
Seq_4103,54.5694,11.9061,43.6556,52.5851,46.6321,58.5381,14.8826,57.546,56.5538,92.272,30.7573,38.6947,36.7104,31.7495,41.6712,70.4442,55.5616,58.5381,15.8747,31.7495,0.0015,0.0007,0.0057
Seq_4104,22.8691,6.9602,19.8862,23.8634,21.8748,34.8008,5.9658,16.9032,24.8577,43.7495,7.9545,16.9032,10.9374,7.9545,15.9089,25.852,19.8862,22.8691,2.9829,14.9146,-0.0016,0.0031,0.0042
Seq_4105,16.9659,1.996,18.9618,26.9458,17.9638,22.9538,2.994,27.9438,26.9458,25.9478,9.9799,14.9699,4.99,7.9839,11.9759,11.9759,17.9638,18.9618,0.0,12.9739,-0.0034,-0.0012,0.0066
Seq_4106,30.4433,0.982,20.6229,36.3356,11.7845,24.5511,20.6229,27.4972,28.4793,38.2997,9.8204,7.8563,8.8384,10.8025,13.7486,22.587,16.6947,28.4793,2.9461,9.8204,0.0039,0.006,0.0081
