ID,PAAC1_A,PAAC1_C,PAAC1_D,PAAC1_E,PAAC1_F,PAAC1_G,PAAC1_H,PAAC1_I,PAAC1_K,PAAC1_L,PAAC1_M,PAAC1_N,PAAC1_P,PAAC1_Q,PAAC1_R,PAAC1_S,PAAC1_T,PAAC1_V,PAAC1_W,PAAC1_Y,PAAC1_lam1
Seq_5238,20.2114,2.7561,16.5366,11.0244,13.7805,16.5366,3.6748,13.7805,26.6424,45.0164,11.0244,21.1302,11.9431,31.2359,12.8618,13.7805,21.1302,17.4553,0.0,7.3496,0.0813
Seq_5239,85.5871,24.8479,44.174,35.8914,23.9276,69.9422,27.6088,32.2102,47.8552,47.8552,11.0435,41.4131,36.8117,15.645,18.4058,62.5798,68.1016,51.5363,3.6812,26.6885,0.0797
Seq_5240,72.5621,22.9627,42.2513,27.5552,18.3701,62.4585,23.8812,28.4737,45.9254,34.9033,8.2666,41.3328,25.7182,22.0442,16.5331,48.6809,58.7845,39.4958,6.4295,28.4737,0.0815
Seq_5241,30.8913,0.0,24.5313,12.7199,17.2628,44.5198,0.9086,12.7199,17.2628,20.897,4.5428,29.0741,4.5428,11.8114,10.9028,14.5371,19.9885,23.6227,1.8171,26.3484,0.0914
Seq_5242,15.3708,0.0,4.5208,17.1791,2.7125,5.425,5.425,3.6166,5.425,14.4666,4.5208,2.7125,4.5208,2.7125,13.5624,9.0416,7.2333,12.6583,0.9042,1.8083,0.0958
Seq_5243,20.6706,0.0,6.291,13.4808,2.6962,7.1898,5.3923,4.4936,4.4936,16.177,2.6962,3.5949,4.4936,3.5949,15.2782,6.291,4.4936,7.1898,1.7974,2.6962,0.1013
Seq_5244,11.8132,2.7261,18.1741,19.0828,10.9045,13.6306,5.4522,20.9002,16.3567,17.2654,3.6348,14.5393,10.9045,7.2696,11.8132,9.087,9.087,11.8132,1.8174,14.5393,0.0913
Seq_5245,7.2463,2.7174,6.3405,17.2099,13.5868,9.0579,4.5289,8.1521,9.9636,8.1521,1.8116,4.5289,6.3405,3.6231,5.4347,5.4347,6.3405,9.9636,1.8116,3.6231,0.0942
Seq_5246,7.1964,6.2969,12.5938,9.8951,6.2969,11.6942,6.2969,11.6942,16.192,23.3884,6.2969,5.3973,5.3973,8.9955,9.8951,10.7947,3.5982,7.1964,4.4978,6.2969,0.1004
Seq_5247,7.1612,2.6855,3.5806,8.9515,4.4758,8.9515,1.7903,1.7903,5.3709,4.4758,1.7903,5.3709,4.4758,0.8952,8.0564,4.4758,2.6855,3.5806,2.6855,5.3709,0.1048
Seq_5248,54.2044,1.8068,26.1988,73.176,17.1647,36.1363,10.8409,56.9146,67.7555,68.6589,14.4545,16.2613,26.1988,23.4886,53.301,37.9431,27.1022,55.1078,3.6136,19.875,0.0966
Seq_5249,27.6067,9.2022,47.8515,43.2504,21.1651,30.3673,23.0055,50.6122,55.2133,49.692,11.9629,70.8571,15.6438,7.3618,20.2449,74.538,19.3247,31.2875,2.7607,27.6067,0.0798
Seq_5250,61.0423,0.0,53.7536,67.4198,24.5991,52.8425,11.844,42.8207,30.9767,50.1093,13.6662,61.0423,44.6428,16.3994,22.777,40.0874,38.2653,55.5758,18.2216,22.777,0.0889
Seq_5251,24.2799,1.7985,10.7911,17.0859,9.8918,17.9851,7.1941,11.6903,8.0933,21.5822,5.3955,13.4889,6.2948,11.6903,17.9851,11.6903,8.9926,12.5896,5.3955,3.597,0.1007
Seq_5252,12.6388,2.7083,13.5416,18.0554,17.1527,18.9582,8.1249,22.5693,17.1527,25.2776,6.3194,18.9582,15.3471,8.1249,16.2499,21.6665,12.6388,21.6665,2.7083,6.3194,0.0972
Seq_5253,37.752,7.3662,23.0195,17.4948,26.7026,42.3559,11.0494,21.178,10.1286,41.4351,13.8117,28.5442,48.8014,23.0195,20.2572,32.2273,34.0689,43.2767,5.5247,8.287,0.0792
Seq_5254,33.3026,12.951,16.6513,7.4006,14.8012,40.7032,6.4755,12.951,10.1758,23.1268,4.6254,27.7522,19.4265,22.2017,6.4755,40.7032,43.4784,24.9769,14.8012,21.2767,0.0749
Seq_5255,73.4634,29.3854,31.222,21.1207,11.0195,38.5683,28.4671,11.0195,52.3427,25.7122,15.611,15.611,32.1403,15.611,20.2024,20.2024,28.4671,33.9768,2.7549,3.6732,0.0817
Seq_5256,68.2407,21.2099,39.6534,27.6651,21.2099,50.7194,23.9765,26.743,43.3421,35.0425,12.9104,40.5755,16.5991,22.1321,5.533,42.4199,59.9412,43.3421,4.6109,12.9104,0.0778
Seq_5257,54.2378,13.7893,35.8521,35.8521,23.9014,30.3364,24.8207,33.0942,45.0449,48.7221,7.3543,34.0135,29.4171,22.9821,35.8521,68.9463,45.0449,47.8028,6.435,18.3857,0.0807
Seq_5258,17.1536,0.0,15.348,11.7367,9.0282,9.0282,3.6113,7.2226,10.8339,18.0565,7.2226,9.9311,9.9311,9.9311,9.0282,5.4169,4.5141,17.1536,3.6113,6.3198,0.0972
Seq_5259,19.2275,5.4936,6.4092,13.7339,5.4936,14.6495,1.8312,10.9872,7.3248,14.6495,9.156,6.4092,9.156,6.4092,8.2404,8.2404,7.3248,9.156,0.9156,7.3248,0.0844
Seq_5260,52.5752,4.6119,24.904,23.0593,23.0593,32.283,10.1461,20.2922,27.6711,36.8949,15.6803,18.4474,56.2647,35.0501,24.904,61.7989,26.7488,29.5159,3.6895,12.9132,0.0776
Seq_5261,15.4096,0.0,11.7838,12.6903,5.4387,15.4096,2.7193,20.8483,11.7838,21.7548,4.5322,7.2516,5.4387,8.158,10.8774,14.5032,8.158,19.9419,1.8129,7.2516,0.0936
Seq_5262,23.6884,1.8222,10.9331,19.133,7.2887,15.4886,8.1998,14.5775,10.022,23.6884,5.4666,8.1998,16.3997,10.022,10.9331,10.022,8.1998,13.6664,5.4666,5.4666,0.0889
Seq_5263,135.0559,141.4871,178.237,146.9996,184.6682,298.5929,95.5497,181.912,77.1748,237.9556,40.4249,209.4744,205.7994,133.2184,125.8684,353.7178,224.1744,172.7245,48.6936,136.8934,0.0813
Seq_5264,64.9104,23.1823,43.5827,41.7281,25.9642,56.5648,27.8187,53.7829,57.492,65.8377,20.4004,40.8008,100.1474,53.7829,50.0737,90.8745,73.256,42.6554,8.3456,25.9642,0.0727
Seq_5265,30.6538,11.1468,24.1515,29.7249,13.9335,28.796,19.507,31.5827,35.2983,36.2272,7.4312,46.4451,38.085,27.8671,22.2937,46.4451,47.374,25.0804,1.8578,21.3648,0.0711
Seq_5266,7.2787,0.0,13.6476,10.9181,4.5492,10.9181,1.8197,10.9181,14.5574,19.1066,5.459,3.6394,5.459,3.6394,4.5492,10.0082,9.0984,18.1968,0.0,10.0082,0.0902
Seq_5267,15.4562,4.5459,13.6378,11.8194,18.1837,19.0929,8.1827,18.1837,21.8205,23.6388,4.5459,17.2745,8.1827,6.3643,8.1827,11.8194,17.2745,19.0929,0.9092,7.2735,0.0908
Seq_5268,128.823,10.8864,81.6484,124.287,45.3602,44.453,27.2161,66.2259,62.5971,165.1111,29.0305,58.0611,27.2161,129.7302,99.7924,82.5556,68.0403,68.0403,7.2576,37.1954,0.0928
Seq_5269,5.3918,0.0,4.4931,11.6821,1.7973,6.2904,0.8986,13.4794,8.9863,8.0876,3.5945,4.4931,4.4931,3.5945,8.0876,6.2904,3.5945,11.6821,0.0,4.4931,0.1014
Seq_5270,9.0949,0.9095,8.1854,10.0044,3.638,7.276,0.9095,13.6424,10.9139,12.7329,4.5475,12.7329,4.5475,2.7285,8.1854,3.638,9.0949,4.5475,1.819,6.3665,0.0905
Seq_5271,18.111,0.9056,16.2999,22.6388,6.3389,23.5443,0.9056,21.7332,15.3944,22.6388,7.2444,7.2444,9.9611,1.8111,15.3944,7.2444,12.6777,22.6388,0.9056,6.3389,0.0944
Seq_5272,50.2191,9.1307,38.3491,27.3922,36.523,30.1315,20.0876,21.0007,31.9576,65.7414,12.783,24.653,34.6968,25.5661,31.9576,45.6537,35.6099,32.8707,6.3915,20.0876,0.0869
Seq_5273,56.8518,15.341,44.2181,33.3891,23.4626,51.4373,23.4626,18.9506,5.4145,39.706,18.9506,13.5361,28.8771,15.341,48.7301,26.1699,32.4867,35.194,12.6337,27.9747,0.0976
Seq_5274,11.8891,0.9145,7.3164,7.3164,3.6582,10.06,0.9145,8.2309,9.1455,16.4618,2.7436,6.4018,3.6582,5.4873,10.06,12.8036,5.4873,6.4018,1.8291,2.7436,0.0855
Seq_5275,15.0243,1.7676,15.908,15.908,9.7216,23.8621,7.954,13.2567,2.6513,15.908,4.4189,7.954,15.0243,8.8378,21.2107,8.8378,12.3729,17.6756,12.3729,13.2567,0.1162
Seq_5276,24.7528,12.8348,23.836,17.4186,12.8348,31.1702,10.0845,11.918,21.0857,26.5863,10.0845,10.0845,18.3354,23.836,21.0857,33.0037,16.5019,18.3354,3.6671,10.0845,0.0832
Seq_5277,54.0586,6.4137,26.5712,21.0737,14.66,28.4037,10.0787,22.9062,16.4925,44.8961,5.4975,16.4925,12.8275,26.5712,21.0737,22.9062,12.8275,33.9012,2.7487,14.66,0.0838
Seq_5278,28.5234,36.8044,30.3636,37.7245,18.4022,34.0441,15.6419,31.2837,36.8044,34.0441,14.7218,44.1653,28.5234,27.6033,22.0826,40.4848,26.6832,33.124,3.6804,24.843,0.0799
Seq_5279,48.0997,37.2092,35.3941,20.8735,16.3358,34.4866,17.2433,19.0584,39.9319,31.764,9.0754,22.6886,31.764,20.8735,44.4696,36.3017,26.3187,29.0414,9.0754,18.1508,0.0925
Seq_5280,15.301,9.9006,3.6002,25.2016,5.4003,18.0011,2.7002,3.6002,18.0011,14.4009,3.6002,3.6002,5.4003,1.8001,10.8007,6.3004,7.2005,21.6014,3.6002,3.6002,0.0999
Seq_5281,7.2618,3.6309,9.0773,14.5237,8.1696,5.4464,0.9077,6.3541,12.7082,20.8778,7.2618,1.8155,1.8155,6.3541,9.0773,8.1696,2.7232,9.0773,1.8155,6.3541,0.0923
Seq_5282,13.7993,3.6798,11.9594,11.9594,15.6392,19.319,9.1995,21.1589,17.4791,33.1183,12.8793,19.319,17.4791,13.7993,12.8793,20.2389,12.8793,22.9988,3.6798,10.1195,0.08
Seq_5283,50.0347,0.0,15.7517,10.1923,9.2657,37.0628,6.486,13.8985,23.1642,20.3845,9.2657,19.458,11.1188,8.3391,5.5594,36.1362,21.3111,37.9893,1.8531,13.8985,0.0734
Seq_5284,42.9079,2.7388,11.8681,14.6069,6.3905,28.301,4.5647,14.6069,18.2587,31.0398,12.7811,13.694,24.6492,17.3457,10.9552,19.1716,20.9975,28.301,10.0423,14.6069,0.0871
Seq_5285,41.0927,2.7395,11.8712,14.6107,6.3922,28.3083,4.5659,13.6976,18.2634,31.0478,12.7844,13.6976,25.5688,17.3502,10.958,19.1766,21.0029,30.1346,10.0449,14.6107,0.0868
Seq_5286,46.7405,13.7472,34.8263,31.1604,30.2439,55.9054,17.4131,18.3296,37.5757,61.4043,19.2461,25.6615,36.6593,21.9956,30.2439,41.2417,26.578,43.0746,5.4989,15.5802,0.0835
Seq_5287,8.1679,0.0,2.7226,14.5208,1.8151,10.8906,0.0,2.7226,9.0755,8.1679,6.3528,2.7226,15.4283,3.6302,7.2604,6.3528,9.0755,24.5038,0.0,1.8151,0.0925
Seq_5288,21.9315,1.8276,8.2243,5.4829,5.4829,5.4829,3.6553,2.7414,8.2243,10.9658,5.4829,2.7414,10.0519,8.2243,10.0519,10.0519,12.7934,12.7934,0.9138,2.7414,0.0862
Seq_5289,53.7092,2.731,20.0272,16.3859,5.462,30.9511,9.1033,18.2065,16.3859,31.8614,11.8342,10.0136,25.4891,4.5516,15.4755,20.0272,18.2065,29.1304,5.462,12.7446,0.0897
Seq_5290,3.7315,0.0,0.0,0.9329,1.8658,7.4631,0.0,3.7315,0.0,3.7315,2.7987,0.0,0.9329,0.0,0.9329,2.7987,0.9329,4.6644,0.9329,1.8658,0.0671
Seq_5291,13.6081,0.9072,9.9793,17.2369,8.1649,19.9585,9.9793,12.7009,14.5153,27.2162,8.1649,8.1649,8.1649,15.4225,13.6081,15.4225,6.3504,20.8657,0.9072,2.7216,0.0928
Seq_5292,106.2829,20.3324,50.8309,68.3907,21.2566,381.6941,13.863,33.2712,57.3003,44.3615,15.7114,37.8922,259.6999,38.8164,55.4519,67.4665,28.6502,33.2712,6.4694,13.863,0.0758
Seq_5293,37.6915,5.5158,8.2737,18.3861,9.193,28.4984,7.3544,16.5475,21.144,31.2563,7.3544,6.4351,16.5475,11.0316,7.3544,19.3054,13.7896,27.5791,4.5965,3.6772,0.0807
Seq_5294,166.7559,0.0,95.1596,121.4418,31.7199,137.7549,27.1885,60.7209,56.1895,134.1297,45.3141,45.3141,63.4397,87.0031,136.8486,108.7538,99.691,129.5983,14.5005,29.9073,0.0937
Seq_5295,19.1885,1.8275,19.1885,15.5335,12.7923,14.6198,6.3962,21.0159,16.4472,23.7571,8.2236,10.9648,14.6198,9.1374,16.4472,21.0159,15.5335,18.2747,0.9137,5.4824,0.0863
Seq_5296,20.2933,2.7673,23.983,14.7587,10.1466,18.4484,14.7587,24.9054,13.8363,19.3709,10.1466,13.8363,8.3018,14.7587,14.7587,25.8278,16.6036,24.9054,0.9224,8.3018,0.0776
Seq_5297,7.2374,4.5234,13.5702,17.1889,15.3795,19.9029,9.0468,19.9029,22.6169,25.331,5.4281,13.5702,14.4748,9.0468,9.9515,17.1889,8.1421,23.5216,4.5234,7.2374,0.0953
Seq_5298,21.6835,1.807,20.78,27.1044,13.5522,26.2009,7.2278,28.0079,23.4905,32.5253,4.5174,6.3244,8.1313,4.5174,13.5522,14.4557,10.8418,24.394,1.807,9.0348,0.0965
Seq_5299,21.2037,0.9219,11.0628,6.4533,1.8438,7.3752,3.6876,2.7657,9.219,13.8285,6.4533,10.1409,6.4533,12.9066,8.2971,12.9066,3.6876,11.0628,0.9219,5.5314,0.0781
Seq_5300,47.2125,0.9257,7.4059,13.886,33.3265,39.8067,7.4059,27.7721,8.3316,56.4699,24.0691,11.1088,15.7375,9.2574,18.5147,13.886,21.2919,38.8809,17.589,18.5147,0.0743
Seq_5301,36.7382,2.7554,28.4721,37.6566,24.7983,52.3519,6.4292,82.6609,58.7811,68.8841,11.0215,36.7382,16.5322,6.4292,11.0215,54.1888,22.0429,49.5966,4.5923,26.6352,0.0815
Seq_5302,10.9641,5.4821,10.0504,6.3957,4.5684,6.3957,0.9137,12.7915,10.9641,14.6188,4.5684,9.1368,0.9137,4.5684,4.5684,8.2231,12.7915,11.8778,0.9137,10.9641,0.0863
Seq_5303,73.6425,12.7283,46.3675,60.9142,31.8208,80.0067,16.365,40.9125,47.2767,80.9158,36.3667,32.73,41.8217,30.9117,49.095,48.1858,46.3675,69.0967,7.2733,16.365,0.0908
Seq_5304,52.4225,7.3575,57.9407,93.8087,31.2696,50.5831,19.3136,39.5468,82.7724,75.4148,24.8317,50.5831,69.8967,68.977,67.1376,111.2829,66.2179,45.065,6.4379,12.8757,0.0803
Seq_5305,50.5393,3.6756,17.459,11.9456,5.5134,40.4314,8.2701,23.8913,9.189,23.8913,8.2701,7.3512,10.1079,12.8645,14.7023,22.9724,17.459,25.7291,2.7567,7.3512,0.0811
Seq_5306,7.2016,2.7006,5.4012,9.002,5.4012,7.2016,7.2016,5.4012,6.3014,9.9022,3.6008,1.8004,7.2016,0.9002,4.501,3.6008,8.1018,8.1018,2.7006,2.7006,0.0998
Seq_5307,51.0147,1.822,37.3501,34.6171,6.3768,42.8159,6.3768,40.083,48.2818,36.4391,14.5756,20.9525,13.6647,16.3976,18.2195,22.7744,30.9732,48.2818,0.911,4.5549,0.08900000000000001
Seq_5308,15.561,8.2382,15.561,15.561,17.3917,25.6298,10.0689,16.4763,11.8996,30.2066,8.2382,21.9684,12.8149,11.8996,12.8149,22.8838,32.0373,21.0531,9.1535,17.3917,0.0846
Seq_5309,35.3521,5.4388,27.1939,29.9133,18.1293,38.9779,10.8776,29.9133,24.4745,31.7262,18.1293,17.2228,19.9422,11.784,26.2875,24.4745,17.2228,26.2875,6.3452,18.1293,0.0935
Seq_5310,11.6833,0.8987,8.0884,14.3794,13.4807,12.582,4.4936,13.4807,17.9743,18.873,2.6961,5.3923,6.291,2.6961,10.7846,10.7846,6.291,17.9743,2.6961,4.4936,0.1013
Seq_5311,26.4866,0.9133,11.8733,15.5266,7.3067,19.18,4.5667,21.0066,14.6133,15.5266,11.8733,3.6533,11.8733,5.48,10.0467,14.6133,10.0467,20.0933,0.0,6.3933,0.0867
Seq_5312,11.7956,0.0,7.2588,20.8691,8.1662,6.3515,3.6294,8.1662,10.8882,13.6103,5.4441,5.4441,1.8147,8.1662,6.3515,8.1662,3.6294,8.1662,2.7221,8.1662,0.0926
Seq_5313,47.3876,16.4034,45.565,74.7266,45.565,72.904,14.5808,52.8554,62.8797,87.4848,31.8955,49.2102,33.7181,38.2746,59.2345,104.7995,61.0571,91.13,10.9356,21.8712,0.0887
Seq_5314,35.0813,0.0,17.0909,35.0813,16.1914,35.9808,10.7942,21.5885,25.1866,35.0813,16.1914,10.7942,18.8899,7.1962,23.3875,15.2918,13.4928,28.7846,6.2966,14.3923,0.1005
Seq_5315,35.5439,11.848,26.4301,39.1895,20.9618,30.0756,14.5821,29.1642,38.2781,66.5309,8.2024,20.9618,32.8098,14.5821,38.2781,39.1895,25.5187,32.8098,3.6455,20.9618,0.0886
Seq_5316,12.045,4.6327,14.8246,18.5308,11.1185,14.8246,4.6327,25.9431,19.4573,13.8981,3.7062,62.0781,7.4123,6.4858,8.3388,31.5023,20.3838,13.8981,4.6327,9.2654,0.0735
Seq_5317,8.1823,0.9091,6.364,9.0914,2.7274,7.2732,5.4549,4.5457,8.1823,13.6372,4.5457,10.9097,5.4549,0.9091,6.364,7.2732,5.4549,16.3646,0.9091,6.364,0.0909
Seq_5318,38.0591,1.8123,28.9974,21.7481,9.9679,24.4666,13.5926,24.4666,5.437,48.027,9.0617,4.5309,22.6543,9.9679,29.9036,13.5926,31.716,22.6543,5.437,5.437,0.0938
Seq_5319,18.2786,2.7418,3.6557,14.6229,3.6557,11.8811,1.8279,13.709,10.0532,13.709,5.4836,6.3975,10.0532,0.0,3.6557,10.0532,5.4836,9.1393,1.8279,4.5697,0.0861
Seq_5320,79.2459,5.4031,62.136,39.6229,36.0208,66.6386,14.4083,29.7172,54.9318,60.3349,18.0104,28.8167,40.5234,43.225,41.424,44.1255,33.3193,53.1307,17.1099,28.8167,0.0995
Seq_5321,74.2081,2.7484,26.5683,37.5621,33.8975,58.6335,6.413,35.7298,20.1553,62.2981,14.6584,17.4068,22.9037,25.6522,38.4783,51.3043,32.0652,50.3882,8.2453,18.323,0.0839
Seq_5322,7.2827,0.0,4.5517,8.1931,6.3724,10.9241,4.5517,8.1931,6.3724,10.9241,3.6414,3.6414,4.5517,1.8207,2.731,2.731,1.8207,7.2827,0.0,2.731,0.0897
Seq_5323,17.043,0.0,13.455,17.043,3.588,14.352,2.691,12.558,8.073,21.528,4.485,4.485,5.382,12.558,15.249,8.97,8.97,14.352,1.794,3.588,0.10300000000000001
Seq_5324,32.1005,0.0,19.2603,14.6745,14.6745,15.5917,0.9172,14.6745,27.5148,31.1834,7.3373,25.6804,13.7574,14.6745,8.2544,22.0118,15.5917,19.2603,5.503,7.3373,0.0828
Seq_5325,6.3207,4.5148,1.8059,2.7089,2.7089,0.903,1.8059,3.6118,9.0296,11.7384,1.8059,7.2237,3.6118,2.7089,5.4177,3.6118,1.8059,9.9325,0.903,1.8059,0.09699999999999999
Seq_5326,23.0712,0.9228,11.0742,10.1513,6.4599,14.7656,1.8457,4.6142,1.8457,12.9199,2.7685,2.7685,3.6914,2.7685,4.6142,7.3828,19.3798,6.4599,0.9228,3.6914,0.0772
Seq_5327,35.774,0.9173,17.4284,13.7592,11.0074,33.0222,13.7592,11.0074,20.1802,28.4358,11.0074,12.842,23.8493,11.0074,10.0901,8.2555,28.4358,23.8493,5.5037,10.0901,0.0827
Seq_5328,45.5327,5.4639,23.677,20.945,8.1959,31.8729,6.3746,25.4983,10.0172,40.0687,5.4639,15.4811,18.2131,16.3918,26.4089,17.3024,18.2131,35.5155,3.6426,10.0172,0.0893
Seq_5329,48.9445,0.9235,18.4696,17.5462,21.2401,43.4037,2.7704,16.6227,27.7045,33.2454,10.1583,24.0105,17.5462,17.5462,6.4644,26.781,24.934,27.7045,7.3879,11.0818,0.0765
Seq_5330,30.7529,1.809,23.517,30.7529,15.3765,28.0394,14.472,20.8035,10.854,38.8934,10.854,7.236,27.1349,9.9495,31.6574,15.3765,22.6125,28.0394,5.427,7.236,0.0955
Seq_5331,56.2385,2.7212,23.5839,22.6768,13.6061,27.2122,11.7919,12.699,6.3495,29.0263,9.9778,9.9778,16.3273,10.8849,29.0263,14.5132,16.3273,27.2122,6.3495,5.4424,0.0929
Seq_5332,29.9491,0.0,11.7981,18.151,12.7057,20.8736,9.983,4.5377,4.5377,28.134,2.7226,2.7226,25.4114,4.5377,19.9661,12.7057,11.7981,23.5963,3.6302,7.2604,0.0925
Seq_5333,46.1583,29.5413,24.9255,31.3876,23.0791,33.234,29.5413,28.6181,44.312,37.8498,9.2317,20.3096,40.6193,42.4656,26.7718,62.7753,52.6204,34.1571,0.9232,10.1548,0.0768
Seq_5334,13.6374,0.9092,7.2733,14.5465,5.4549,15.4557,6.3641,12.7282,6.3641,20.0015,2.7275,0.9092,10.0007,7.2733,8.1824,1.8183,11.8191,12.7282,0.0,2.7275,0.0908
Seq_5335,10.9198,0.0,6.3699,6.3699,4.5499,3.6399,0.0,7.2799,4.5499,9.0998,1.82,2.7299,2.7299,1.82,1.82,4.5499,3.6399,2.7299,0.0,0.91,0.09
Seq_5336,36.0948,4.5119,18.9498,21.6569,14.4379,21.6569,8.1213,7.219,2.7071,27.0711,10.8284,3.6095,13.5356,7.219,26.1688,13.5356,24.364,23.4616,3.6095,6.3166,0.0976
Seq_5337,17.7941,0.0,15.125,27.5808,13.3456,19.5735,4.4485,24.9117,17.7941,19.5735,8.897,4.4485,15.125,3.5588,20.4632,10.6765,6.2279,15.125,5.3382,11.5662,0.1103
Seq_5338,43.9473,2.7467,21.0581,24.7204,17.3958,28.3826,11.9024,8.2401,8.2401,46.694,9.1557,26.5515,21.0581,23.8048,28.3826,26.5515,12.818,34.7916,4.5778,8.2401,0.0844
Seq_5339,7.246,4.5288,11.7748,18.115,7.246,11.7748,4.5288,9.0575,13.5863,17.2093,5.4345,4.5288,4.5288,8.1518,12.6805,11.7748,14.492,21.738,2.7173,6.3403,0.0942
Seq_5340,9.785,3.5582,8.8954,10.6745,6.2268,9.785,2.6686,1.7791,3.5582,7.1163,2.6686,1.7791,3.5582,1.7791,14.2327,9.785,4.4477,5.3373,1.7791,4.4477,0.1105
Seq_5341,39.3741,5.4941,19.2292,16.4822,18.3135,36.627,4.5784,17.3978,21.0606,25.6389,5.4941,10.0724,12.8195,10.0724,14.6508,28.386,22.8919,25.6389,2.747,6.4097,0.0843
Seq_5342,28.7013,0.8969,17.0414,13.4538,12.5568,20.6291,8.9692,13.4538,5.3815,32.289,2.6908,6.2784,13.4538,8.0723,19.7322,9.8661,15.2476,10.763,1.7938,8.0723,0.1031
Seq_5343,19.9986,3.6361,24.5437,22.7256,19.0895,12.7264,6.3632,29.9978,35.452,34.543,7.2722,28.1798,11.8173,7.2722,14.5444,22.7256,17.2715,23.6347,6.3632,24.5437,0.091
Seq_5344,23.361,0.9344,6.5411,5.6066,9.3444,16.8199,2.8033,23.361,10.2788,28.9677,5.6066,4.6722,9.3444,3.7378,7.4755,5.6066,10.2788,19.6233,2.8033,7.4755,0.0656
Seq_5345,60.2621,1.7989,36.8768,34.1785,13.4915,56.6644,9.8938,13.4915,8.0949,47.67,9.8938,4.4972,26.0836,10.7932,41.374,18.8881,24.2847,43.1728,8.0949,11.6926,0.1006
Seq_5346,27.5901,4.5984,11.036,19.3131,2.759,18.3934,2.759,24.8311,16.5541,33.1081,10.1164,12.8754,8.277,13.7951,11.036,22.9918,16.5541,18.3934,0.0,3.6787,0.0803
Seq_5347,87.0769,6.3494,44.4455,68.9359,39.0032,66.2147,10.8846,51.7019,69.8429,68.0288,32.6538,39.0032,44.4455,29.9327,39.0032,41.7244,38.0961,69.8429,11.7917,31.7468,0.0929
Seq_5348,10.8805,2.7201,12.6939,19.0408,7.2536,19.0408,5.4402,19.9475,14.5073,15.414,8.1603,9.9738,11.7872,5.4402,11.7872,19.0408,14.5073,21.7609,6.3469,4.5335,0.0933
Seq_5349,68.7726,11.7637,47.0549,64.2481,29.8618,52.4844,18.0981,47.0549,56.104,55.1991,24.4324,31.6716,37.101,29.8618,41.6255,49.7696,34.3863,38.9108,13.5735,29.8618,0.0951
Seq_5350,8.1784,2.7261,20.9004,20.9004,8.1784,9.9958,0.0,8.1784,12.722,10.9045,9.9958,5.4523,1.8174,5.4523,1.8174,2.7261,6.361,7.2697,0.0,2.7261,0.0913
Seq_5351,46.603,2.7414,25.586,19.1895,15.5343,39.2927,1.8276,31.0687,25.586,31.0687,10.9654,16.4481,24.6722,6.3965,16.4481,32.8962,17.3619,42.0341,2.7414,15.5343,0.0862
Seq_5352,18.1398,10.8839,37.1865,28.1166,29.0236,28.1166,9.0699,39.0005,76.187,47.1634,17.2328,32.6516,9.9769,11.7908,16.3258,29.9306,19.9537,22.6747,2.721,23.5817,0.09300000000000001
Seq_5353,22.8667,1.8293,8.232,12.8053,3.6587,16.464,4.5733,3.6587,5.488,25.6107,8.232,5.488,15.5493,7.3173,15.5493,10.976,11.8907,12.8053,2.744,7.3173,0.0853
Seq_5354,27.2783,0.0,10.9113,15.4577,3.6371,32.734,1.8186,10.9113,7.2742,16.367,8.1835,8.1835,6.3649,4.5464,12.7299,13.6392,18.1855,24.5505,2.7278,6.3649,0.0907
Seq_5355,21.0505,2.7457,12.8133,12.8133,7.3219,16.4743,5.4914,11.8981,10.9829,23.7962,6.4067,5.4914,10.9829,7.3219,10.9829,13.7286,9.1524,18.3048,0.9152,2.7457,0.0848
Seq_5356,22.1228,6.4525,18.4356,8.296,3.6871,21.201,0.9218,10.1396,4.6089,32.2624,4.6089,8.296,11.0614,17.5139,14.7485,11.0614,13.8267,16.5921,2.7653,2.7653,0.0782
Seq_5357,11.8435,1.8221,9.1104,10.0214,7.2883,10.0214,1.8221,10.9324,11.8435,11.8435,1.8221,5.4662,7.2883,0.911,5.4662,9.1104,8.1993,10.9324,4.5552,6.3773,0.08900000000000001
Seq_5358,35.0947,1.7997,21.5967,26.096,17.9973,29.6955,15.2977,17.9973,13.498,40.4939,4.4993,7.1989,19.797,18.8971,32.3951,19.797,18.8971,27.8958,5.3992,9.8985,0.1001
Seq_5359,4.522,1.8088,10.8527,9.0439,4.522,8.1395,2.7132,7.2352,2.7132,9.0439,0.9044,3.6176,0.9044,6.3308,4.522,4.522,6.3308,2.7132,4.522,0.9044,0.0956
Seq_5360,15.4273,4.5374,23.5947,21.7797,11.7973,19.9647,2.7225,20.8722,12.7048,16.3348,11.7973,17.2422,25.4096,3.6299,15.4273,18.1497,20.8722,17.2422,8.1674,15.4273,0.0925
Seq_5361,5.31,3.54,7.9649,4.425,2.655,4.425,0.0,2.655,1.77,1.77,1.77,0.885,2.655,0.885,2.655,2.655,0.885,1.77,2.655,1.77,0.115
Seq_5362,50.7449,1.8453,8.3037,19.3753,23.0659,40.5959,5.5358,33.2148,16.6074,49.8223,19.3753,8.3037,13.8395,13.8395,13.8395,24.9111,20.298,38.7506,8.3037,8.3037,0.0774
Seq_5363,14.3919,2.6985,23.3869,9.8944,8.0955,11.6934,6.2965,11.6934,3.598,25.1859,8.995,7.196,11.6934,8.0955,17.0904,9.8944,7.196,8.0955,6.2965,10.7939,0.1005
